GameReviewsId,GameId,positiveRatings,negativeRatings
6561,395380,68,38
6562,395400,17,18
6563,395420,87,32
6564,395470,31,12
6565,395480,3,1
6566,395500,207,37
6567,395520,2429,331
6568,395550,18,0
6569,395560,43,53
6570,395570,570,230
6571,395580,14,3
6572,395600,50,23
6573,395620,127,30
6574,395850,348,69
6575,395860,155,33
6576,395880,8,4
6577,395900,69,39
6578,395910,5,22
6579,395920,22,16
6580,395930,45,3
6581,395940,2,3
6582,395960,7,2
6583,396010,3,1
6584,396030,155,68
6585,396060,142,18
6586,396090,158,59
6587,396230,138,28
6588,396260,32,3
6589,396280,78,15
6590,396310,268,40
6591,396320,25,12
6592,396350,400,21
6593,396360,129,64
6594,396480,506,128
6595,396530,9,32
6596,396560,48,24
6597,396590,31,11
6598,396610,1,7
6599,396640,247,25
6600,396650,1074,48
6601,396660,80,22
6602,396680,39,13
6603,396710,217,14
6604,396730,5,9
6605,396750,4061,1087
6606,396790,471,127
6607,396800,309,42
6608,396820,5,4
6609,396850,34,43
6610,396860,154,25
6611,396870,14,6
6612,396890,158,31
6613,396900,1519,176
6614,396930,13,6
6615,397020,2,5
6616,397040,144,165
6617,397060,4683,882
6618,397090,57,13
6619,397100,644,207
6620,397160,148,29
6621,397180,30,7
6622,397190,71,24
6623,397200,10,14
6624,397210,65,15
6625,397240,8,4
6626,397270,1035,82
6627,397310,260,72
6628,397320,23,50
6629,397330,98,18
6630,397340,4544,474
6631,397350,389,21
6632,397360,4,7
6633,397390,116,45
6634,397400,20,1
6635,397430,441,35
6636,397440,46,10
6637,397460,533,32
6638,397500,391,129
6639,397570,166,34
6640,397580,39,86
6641,397600,19,0
6642,397640,7,3
6643,397660,11,8
6644,397690,295,67
6645,397700,26,97
6646,397720,102,65
6647,397730,28,26
6648,397740,525,13
6649,397750,53,12
6650,397760,1,84
6651,397770,52,17
6652,397780,88,19
6653,397800,7,14
6654,397810,6,17
6655,397820,24,20
6656,397830,1,5
6657,397840,38,32
6658,397850,14,2
6659,397860,16,2
6660,397870,26,20
6661,397900,9693,5411
6662,397940,92,29
6663,397950,4497,485
6664,397960,8,2
6665,397970,16,6
6666,397980,251,221
6667,397990,95,14
6668,398000,238,3
6669,398020,10,9
6670,398030,297,21
6671,398070,45,20
6672,398100,397,97
6673,398110,9,12
6674,398120,19,30
6675,398140,29,11
6676,398150,41,27
6677,398170,220,50
6678,398180,146,70
6679,398250,17,0
6680,398260,3,1
6681,398450,201,48
6682,398460,114,10
6683,398480,7,4
6684,398530,11,9
6685,398620,60,11
6686,398640,44,42
6687,398670,7,8
6688,398680,511,238
6689,398710,5139,350
6690,398810,141,38
6691,398830,7,5
6692,398840,293,223
6693,398850,3603,160
6694,398890,16,4
6695,398900,1,0
6696,398920,17,5
6697,398930,22,10
6698,398940,28,6
6699,398960,17,6
6700,398980,181,21
6701,399000,38,16
6702,399040,69,13
6703,399070,303,48
6704,399090,8,38
6705,399100,36,70
6706,399120,707,473
6707,399130,77,84
6708,399140,43,5
6709,399180,4,4
6710,399230,19,71
6711,399240,8,2
6712,399260,25,10
6713,399420,17,7
6714,399430,270,163
6715,399520,201,47
6716,399530,10,2
6717,399600,305,10
6718,399640,377,24
6719,399670,2370,348
6720,399780,315,39
6721,399790,416,439
6722,399810,1800,637
6723,399820,1234,277
6724,399880,7,1
6725,399890,162,46
6726,399900,15,10
6727,399910,41,3
6728,399920,23,14
6729,400020,331,78
6730,400030,121,102
6731,400080,2,2
6732,400110,356,173
6733,400130,10,5
6734,400160,306,31
6735,400170,1190,457
6736,400180,528,134
6737,400200,55,29
6738,400220,10,3
6739,400230,2,2
6740,400240,1460,884
6741,400250,1286,893
6742,400280,17,2
6743,400350,16,7
6744,400360,103,51
6745,400370,190,100
6746,400380,11,15
6747,400410,7,6
6748,400450,317,87
6749,400470,65,34
6750,400500,18,24
6751,400510,145,135
6752,400570,3,0
6753,400580,169,10
6754,400630,1716,90
6755,400660,348,41
6756,400710,11,2
6757,400740,110,140
6758,400790,180,29
6759,400800,278,114
6760,400880,7,19
6761,400910,6496,167
6762,400940,417,134
6763,401090,66,19
6764,401120,57,8
6765,401170,4,1
6766,401190,1948,1073
6767,401200,8,0
6768,401210,2,3
6769,401250,21,22
6770,401280,19,0
6771,401290,45,4
6772,401330,39,20
6773,401360,226,67
6774,401420,26,17
6775,401510,14,1
6776,401550,11,0
6777,401560,8,15
6778,401680,1157,122
6779,401690,158,99
6780,401710,454,140
6781,401800,35,10
6782,401810,525,50
6783,401820,86,32
6784,401840,67,16
6785,401890,131,52
6786,401910,75,5
6787,401970,22,12
6788,402020,1684,715
6789,402030,43,20
6790,402040,340,89
6791,402060,138,55
6792,402120,250,48
6793,402130,416,393
6794,402150,37,12
6795,402160,183,144
6796,402170,27,34
6797,402180,2019,320
6798,402190,13,15
6799,402210,57,16
6800,402220,41,41
6801,402260,332,75
6802,402300,46,22
6803,402310,344,77
6804,402330,2147,205
6805,402340,77,9
6806,402390,106,88
6807,402430,568,52
6808,402530,369,24
6809,402560,414,321
6810,402570,3992,890
6811,402620,574,22
6812,402670,13,16
6813,402710,6333,3149
6814,402750,196,85
6815,402800,21,22
6816,402840,1823,345
6817,402850,69,42
6818,402880,370,98
6819,402890,180,108
6820,402910,1,4
6821,402940,2,1
6822,402970,1,0
6823,402980,46,31
6824,403010,3,4
6825,403030,4,0
6826,403070,36,4
6827,403090,23,1
6828,403100,32,9
6829,403120,267,106
6830,403180,233,55
6831,403190,4171,1267
6832,403200,21,46
6833,403230,16,3
6834,403270,21,1
6835,403290,167,92
6836,403300,3,4
6837,403390,18,13
6838,403400,166,41
6839,403410,58,18
6840,403430,267,46
6841,403440,18,9
6842,403460,6,2
6843,403510,170,42
6844,403560,166,301
6845,403570,580,249
6846,403590,74,124
6847,403640,21022,5059
6848,403660,15,14
6849,403670,73,22
6850,403680,6,8
6851,403700,218,33
6852,403740,432,270
6853,403780,35,2
6854,403830,253,16
6855,403850,72,33
6856,403860,58,90
6857,403880,54,43
6858,403900,197,252
6859,403940,333,74
6860,403950,287,29
6861,403970,936,311
6862,403980,47,152
6863,404030,20,1
6864,404040,126,15
6865,404050,107,49
6866,404070,19,14
6867,404080,132,160
6868,404100,34,7
6869,404150,41,28
6870,404170,48,5
6871,404180,89,18
6872,404200,348,88
6873,404270,47,5
6874,404390,13,2
6875,404400,15,3
6876,404410,3420,366
6877,404420,11,6
6878,404460,12,2
6879,404480,786,59
6880,404510,60,11
6881,404530,268,47
6882,404540,1185,169
6883,404550,98,27
6884,404580,85,39
6885,404590,1580,1172
6886,404620,546,163
6887,404630,30,21
6888,404640,120,114
6889,404660,22,10
6890,404680,2376,297
6891,404690,138,47
6892,404700,121,24
6893,404750,9,4
6894,404770,209,122
6895,404790,624,21
6896,404820,160,17
6897,404850,26,8
6898,404860,18,5
6899,404890,5,6
6900,404960,52,20
6901,405000,104,15
6902,405010,576,77
6903,405070,4,6
6904,405180,159,92
6905,405190,4,13
6906,405240,15,9
6907,405290,304,23
6908,405310,1898,384
6909,405340,23,14
6910,405370,306,157
6911,405440,7,7
6912,405480,15,11
6913,405500,251,305
6914,405530,31,2
6915,405540,43,9
6916,405550,46,6
6917,405610,178,163
6918,405640,9347,421
6919,405650,176,40
6920,405670,42,11
6921,405710,1422,493
6922,405720,76,26
6923,405760,70,28
6924,405780,124,41
6925,405810,2,4
6926,405820,1614,73
6927,405830,983,58
6928,405900,2211,306
6929,405950,391,31
6930,405970,132,36
6931,405980,117,79
6932,406080,100,76
6933,406090,417,167
6934,406110,45,16
6935,406120,10,6
6936,406130,285,68
6937,406150,11930,583
6938,406170,204,143
6939,406220,47,10
6940,406280,32,41
6941,406290,790,128
6942,406300,10,3
6943,406310,106,60
6944,406350,307,48
6945,406400,4,2
6946,406410,10,10
6947,406550,322,8
6948,406650,41,11
6949,406670,10,8
6950,406690,5,0
6951,406720,166,100
6952,406730,46,37
6953,406760,2,2
6954,406780,28,4
6955,406850,248,49
6956,406860,27,5
6957,406870,440,22
6958,406920,29,1
6959,406930,18,20
6960,406940,147,59
6961,406970,1046,256
6962,407000,18,29
6963,407020,152,40
6964,407050,16,7
6965,407060,328,83
6966,407100,20,0
6967,407110,22,3
6968,407120,523,218
6969,407150,11,11
6970,407190,40,38
6971,407230,410,182
6972,407290,90,32
6973,407300,466,119
6974,407310,652,23
6975,407320,57,2
6976,407330,1041,88
6977,407340,90,4
6978,407380,38,1
6979,407420,269,297
6980,407560,635,291
6981,407600,33,30
6982,407620,81,100
6983,407630,17,3
6984,407680,64,41
6985,407690,41,57
6986,407700,9,24
6987,407710,42,22
6988,407720,64,72
6989,407780,222,27
6990,407810,772,181
6991,407830,5,12
6992,407840,2080,1642
6993,407880,90,6
6994,407900,2305,53
6995,407940,74,4
6996,407980,286,100
6997,408000,259,65
6998,408030,145,12
6999,408110,116,24
7000,408170,21,0
7001,408240,11,0
7002,408250,160,83
7003,408280,649,103
7004,408340,30,3
7005,408400,55,12
7006,408410,818,60
7007,408440,18,63
7008,408520,551,45
7009,408640,125,90
7010,408650,325,34
7011,408740,367,359
7012,408750,25,5
7013,408760,186,123
7014,408770,100,41
7015,408860,4,3
7016,408880,3,2
7017,408900,156,39
7018,408930,77,89
7019,408960,108,31
7020,408990,357,365
7021,409000,172,92
7022,409040,31,15
7023,409070,28,10
7024,409090,44,19
7025,409100,883,153
7026,409130,7,6
7027,409160,7642,529
7028,409170,34,24
7029,409280,15,19
7030,409290,30,17
7031,409320,140,68
7032,409340,71,35
7033,409360,22,12
7034,409370,15,13
7035,409380,210,39
7036,409390,40,14
7037,409410,30,20
7038,409420,19,32
7039,409440,81,13
7040,409450,356,62
7041,409460,19,9
7042,409490,41,23
7043,409510,602,1330
7044,409520,31,18
7045,409560,71,17
7046,409580,4,4
7047,409590,974,567
7048,409600,91,41
7049,409610,9,0
7050,409630,16,17
7051,409660,498,51
7052,409670,816,66
7053,409690,574,63
7054,409710,8652,5121
7055,409720,2796,2808
7056,409850,230,57
7057,409870,214,21
7058,409890,255,107
7059,409910,105,24
7060,409920,163,10
7061,410000,11,2
7062,410040,2,8
7063,410050,5,4
7064,410110,3192,576
7065,410120,23,8
7066,410130,26,14
7067,410150,35,3
7068,410210,319,680
7069,410290,43,10
7070,410320,4325,267
7071,410330,7,3
7072,410340,924,134
7073,410370,8,1
7074,410380,1055,580
7075,410390,96,57
7076,410430,414,138
7077,410440,34,7
7078,410470,12,4
7079,410490,15,17
7080,410540,5,4
7081,410550,7,3
7082,410570,153,34
7083,410670,571,81
7084,410710,626,76
7085,410770,17,7
7086,410820,380,25
7087,410830,78,12
7088,410840,182,50
7089,410850,698,327
7090,410890,318,10
7091,410900,2073,549
7092,410910,22,4
7093,410970,74,10
7094,410980,350,13
7095,410990,26,34
7096,411000,235,38
7097,411060,13,2
7098,411070,3,2
7099,411080,206,54
7100,411120,173,29
7101,411130,35,24
7102,411300,7388,2427
7103,411310,112,14
7104,411320,65,7
7105,411330,157,71
7106,411370,1205,117
7107,411390,15,2
7108,411480,92,77
7109,411520,7,7
7110,411530,12,3
7111,411540,112,58
7112,411560,1081,194
7113,411570,118,13
7114,411590,67,14
7115,411600,37,21
7116,411610,42,5
7117,411620,20,13
7118,411630,7,7
7119,411680,60,11
7120,411690,17,6
7121,411720,8,1
7122,411740,51,12
7123,411750,37,10
7124,411760,272,48
7125,411820,130,11
7126,411830,2991,160
7127,411860,1,1
7128,411870,18,0
7129,411880,29,1
7130,411960,1676,26
7131,411970,337,11
7132,411980,64,1
7133,412010,21,13
7134,412050,325,59
7135,412130,151,93
7136,412140,1139,143
7137,412150,208,33
7138,412170,207,64
7139,412210,15,16
7140,412230,43,12
7141,412270,74,11
7142,412290,23,46
7143,412310,188,76
7144,412360,15,3
7145,412370,10,6
7146,412380,30,17
7147,412400,293,1159
7148,412410,32,23
7149,412440,4,4
7150,412450,1134,756
7151,412460,144,130
7152,412470,438,361
7153,412480,36,2
7154,412490,20,13
7155,412520,244,65
7156,412530,10,1
7157,412540,16,6
7158,412560,0,2
7159,412600,149,186
7160,412620,107,8
7161,412640,2,1
7162,412660,80,19
7163,412670,231,6
7164,412730,51,89
7165,412740,2080,426
7166,412760,9,0
7167,412770,297,54
7168,412790,105,36
7169,412830,5720,130
7170,412880,1899,977
7171,412930,14,1
7172,412970,9,6
7173,413030,54,37
7174,413040,3,2
7175,413150,118217,3761
7176,413350,0,2
7177,413410,5714,167
7178,413420,4677,148
7179,413470,9,4
7180,413480,28,6
7181,413490,6,5
7182,413500,60,8
7183,413510,23,16
7184,413540,14,0
7185,413580,15,0
7186,413620,6,11
7187,413680,151,69
7188,413700,18,1
7189,413710,548,379
7190,413740,21,17
7191,413760,14,20
7192,413830,10,6
7193,413870,97,7
7194,414060,10,10
7195,414070,250,173
7196,414080,339,132
7197,414090,11,6
7198,414120,141,15
7199,414140,1,4
7200,414190,256,63
7201,414260,28,10
7202,414290,955,167
7203,414330,9,18
7204,414340,20227,1805
7205,414370,56,4
7206,414470,16,11
7207,414490,30,1
7208,414500,1,11
7209,414510,249,42
7210,414530,1270,946
7211,414550,117,71
7212,414580,111,224
7213,414660,283,46
7214,414700,10790,1563
7215,414720,291,50
7216,414730,438,212
7217,414740,888,806
7218,414760,15,1
7219,414770,1,2
7220,414810,8,1
7221,414870,374,76
7222,414920,207,57
7223,414950,102,39
7224,415000,44,0
7225,415030,409,117
7226,415080,33,50
7227,415090,21,2
7228,415150,131,30
7229,415170,244,10
7230,415180,30,2
7231,415200,4278,488
7232,415240,94,27
7233,415270,1479,344
7234,415300,197,64
7235,415330,4,1
7236,415350,500,57
7237,415390,18,4
7238,415400,157,29
7239,415420,1394,106
7240,415480,571,126
7241,415530,10,2
7242,415590,1171,592
7243,415600,62,21
7244,415610,387,26
7245,415660,859,552
7246,415670,65,5
7247,415740,195,48
7248,415830,84,11
7249,415840,86,46
7250,415850,251,48
7251,415860,572,592
7252,415880,1015,354
7253,415890,13,9
7254,415900,3,0
7255,415910,49,7
7256,415920,112,4
7257,415950,130,106
7258,415960,167,52
7259,415980,6,2
7260,415990,21,4
7261,416000,88,5
7262,416020,86,123
7263,416030,74,55
7264,416040,87,120
7265,416070,19,19
7266,416080,331,181
7267,416090,4,2
7268,416110,88,12
7269,416120,5,0
7270,416140,7,12
7271,416160,1,2
7272,416170,88,177
7273,416180,34,4
7274,416190,51,14
7275,416200,21,18
7276,416210,707,248
7277,416240,71,7
7278,416250,23,6
7279,416290,22,26
7280,416310,49,32
7281,416320,59,10
7282,416330,5,6
7283,416340,15,4
7284,416350,28,33
7285,416360,78,3
7286,416370,44,34
7287,416380,85,26
7288,416390,3,3
7289,416430,5,4
7290,416450,250,148
7291,416530,53,6
7292,416550,132,13
7293,416590,914,222
7294,416600,963,94
7295,416610,39,21
7296,416630,51,59
7297,416640,93,23
7298,416670,176,148
7299,416680,1140,86
7300,416690,811,76
7301,416700,15,4
7302,416720,23,16
7303,416760,74,47
7304,416770,555,46
7305,416790,224,25
7306,416800,35,15
7307,416830,49,6
7308,416840,4,1
7309,416850,12,4
7310,416870,51,2
7311,417060,15,6
7312,417110,189,88
7313,417150,60,21
7314,417200,42,17
7315,417290,2119,173
7316,417310,14,7
7317,417350,1,9
7318,417400,14,3
7319,417410,21,1
7320,417430,474,252
7321,417480,15,7
7322,417750,232,69
7323,417840,2,10
7324,417860,25981,3340
7325,417880,667,293
7326,417890,758,166
7327,417900,26,1
7328,417910,956,724
7329,417920,26,28
7330,417980,45,9
7331,417990,335,82
7332,418030,2680,1130
7333,418040,488,41
7334,418050,7,3
7335,418060,74,35
7336,418070,3041,310
7337,418120,349,77
7338,418150,107,24
7339,418160,48,9
7340,418170,6,2
7341,418180,1221,501
7342,418190,513,31
7343,418210,65,7
7344,418240,9523,417
7345,418250,245,101
7346,418260,8,8
7347,418270,71,28
7348,418280,25,63
7349,418300,363,66
7350,418310,15,12
7351,418340,8844,1830
7352,418360,67,11
7353,418370,19022,1718
7354,418430,6,11
7355,418440,212,24
7356,418460,17201,4777
7357,418520,61,1
7358,418610,62,59
7359,418620,187,17
7360,418640,17,8
7361,418650,1909,84
7362,418670,198,43
7363,418910,88,69
7364,418940,9,3
7365,418950,412,102
7366,418960,5,14
7367,419000,3,1
7368,419020,18,6
7369,419080,63,28
7370,419090,45,10
7371,419130,16,1
7372,419460,996,110
7373,419480,1830,628
7374,419500,58,3
7375,419590,31,14
7376,419700,15,6
7377,419710,12,0
7378,419810,35,4
7379,419990,20,2
7380,420000,464,147
7381,420020,38,2
7382,420060,322,52
7383,420070,60,28
7384,420100,130,13
7385,420110,8671,238
7386,420160,8,4
7387,420170,11,2
7388,420180,78,15
7389,420210,34,68
7390,420270,68,45
7391,420290,9352,1367
7392,420300,7,14
7393,420360,44,9
7394,420370,5,2
7395,420380,16,4
7396,420440,523,101
7397,420500,13,4
7398,420520,257,28
7399,420530,10985,220
7400,420550,88,25
7401,420570,26,3
7402,420660,84,10
7403,420670,26,46
7404,420740,1378,137
7405,420770,134,39
7406,420790,728,221
7407,420840,164,9
7408,420850,82,30
7409,420880,62,160
7410,420900,10,3
7411,420920,26,17
7412,420930,406,100
7413,420950,70,27
7414,420970,48,45
7415,420980,167,14
7416,421020,3779,1923
7417,421030,481,126
7418,421040,3709,485
7419,421050,1868,270
7420,421110,16,22
7421,421120,1888,98
7422,421140,11,6
7423,421180,7,3
7424,421260,107,3
7425,421600,40,31
7426,421610,42,6
7427,421620,4,3
7428,421630,128,4
7429,421660,342,8
7430,421670,865,129
7431,421700,478,78
7432,421710,34,6
7433,421740,223,51
7434,421810,252,82
7435,421870,16,3
7436,421880,58,27
7437,421890,25,18
7438,422010,1,0
7439,422020,33,12
7440,422030,9,5
7441,422100,362,316
7442,422110,149,9
7443,422130,48,53
7444,422140,28,28
7445,422210,18,12
7446,422250,324,238
7447,422270,8,18
7448,422300,16,5
7449,422420,91,440
7450,422500,71,23
7451,422510,74,5
7452,422590,13,33
7453,422610,29,23
7454,422630,158,80
7455,422640,17,29
7456,422650,65,17
7457,422760,63,11
7458,422810,1285,425
7459,422860,161,22
7460,422870,1000,441
7461,422900,470,40
7462,422910,133,8
7463,422920,67,7
7464,422940,72,51
7465,422970,4462,222
7466,422980,24,5
7467,423120,206,26
7468,423180,4,14
7469,423220,20,2
7470,423230,4199,474
7471,423270,29,9
7472,423320,71,15
7473,423440,35,2
7474,423490,286,75
7475,423550,80,28
7476,423580,1724,400
7477,423590,369,52
7478,423600,18,3
7479,423610,120,33
7480,423620,351,97
7481,423650,50,28
7482,423700,26,41
7483,423710,115,151
7484,423720,13,1
7485,423730,10,1
7486,423740,28,10
7487,423750,24,9
7488,423760,69,43
7489,423770,101,43
7490,423780,6,2
7491,423800,34,14
7492,423810,381,160
7493,423870,31,8
7494,423880,6791,793
7495,423890,419,183
7496,423900,98,90
7497,423950,470,217
7498,424000,56,85
7499,424010,18,2
7500,424030,1212,319
7501,424040,21,2
7502,424060,8,12
7503,424100,7,3
7504,424170,39,9
7505,424200,15,0
7506,424210,12,3
7507,424250,288,76
7508,424260,42,28
